Category Path,Service,Tag,Score
C:\Users\yahel\Downloads\Categories\animals\camel\142misc.jpg,clarifai,no person,0.945004
C:\Users\yahel\Downloads\Categories\animals\camel\142misc.jpg,clarifai,one,0.918845
C:\Users\yahel\Downloads\Categories\animals\camel\142misc.jpg,clarifai,painting,0.802475
C:\Users\yahel\Downloads\Categories\animals\camel\142misc.jpg,clarifai,people,0.949547
C:\Users\yahel\Downloads\Categories\animals\camel\142misc.jpg,clarifai,print,0.973005
C:\Users\yahel\Downloads\Categories\animals\camel\142misc.jpg,clarifai,sketch,0.879661
C:\Users\yahel\Downloads\Categories\animals\camel\142misc.jpg,clarifai,snow,0.934226
C:\Users\yahel\Downloads\Categories\animals\camel\142misc.jpg,clarifai,two,0.830323
C:\Users\yahel\Downloads\Categories\animals\camel\142misc.jpg,clarifai,winter,0.928964
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,adult,0.967421
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,art,0.99302
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,baroque,0.889843
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,cavalry,0.901519
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,church,0.806649
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,god,0.815238
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,group,0.990256
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,man,0.971505
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,many,0.864958
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,museum,0.847797
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,painting,0.968764
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,people,0.995521
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,religion,0.943244
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,Renaissance,0.941854
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,saint,0.928404
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,sculpture,0.907356
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,symbol,0.860675
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,travel,0.828924
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,weapon,0.889293
C:\Users\yahel\Downloads\Categories\animals\camel\3mark.jpg,clarifai,woman,0.946242
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,ancient,0.852278
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,armor,0.889461
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,art,0.986394
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,authority,0.870191
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,bronze,0.971006
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,cavalry,0.949144
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,figure,0.92675
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,figurine,0.866508
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,illustration,0.91143
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,myth,0.851529
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,mythology,0.950456
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,no person,0.928681
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,nymph,0.839993
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,one,0.927926
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,sculpture,0.992955
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,sitting,0.839755
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,statue,0.979252
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,sword,0.964874
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,symbol,0.963579
C:\Users\yahel\Downloads\Categories\animals\camel\arabian.jpg,clarifai,warrior,0.945882
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,adult,0.947268
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,art,0.991463
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,artistic,0.872622
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,cavalry,0.890982
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,color,0.847237
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,illustration,0.950302
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,lid,0.841703
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,mammal,0.865774
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,man,0.915167
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,no person,0.904355
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,one,0.952773
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,painting,0.988584
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,people,0.974962
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,portrait,0.839873
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,print,0.940447
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,religion,0.915606
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,sculpture,0.906237
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,veil,0.912418
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,wear,0.940197
C:\Users\yahel\Downloads\Categories\animals\camel\chris021.jpg,clarifai,woman,0.930443
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,adult,0.894158
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,cavalry,0.83392
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,dawn,0.970703
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,group,0.920567
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,herder,0.811992
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,landscape,0.904499
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,mammal,0.964532
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,man,0.834873
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,no person,0.980143
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,one,0.786504
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,outdoors,0.886942
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,people,0.952565
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,sky,0.796356
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,sunset,0.913251
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,transportation system,0.842413
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,travel,0.901201
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,tree,0.956696
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,two,0.824129
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,vehicle,0.883527
C:\Users\yahel\Downloads\Categories\animals\camel\orpheus.jpg,clarifai,water,0.813269
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,animal,0.896782
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,art,0.981257
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,bird,0.927339
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,cavalry,0.877374
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,color,0.875317
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,group,0.968091
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,illustration,0.959097
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,livestock,0.851846
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,mammal,0.978338
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,nature,0.923722
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,no person,0.933025
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,outdoors,0.892653
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,painting,0.978032
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,people,0.943058
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,print,0.871084
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,river,0.851534
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,travel,0.836435
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,tree,0.980636
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,water,0.938904
C:\Users\yahel\Downloads\Categories\animals\camel\paradlan.jpg,clarifai,wildlife,0.922072
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,adult,0.994332
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,art,0.991432
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,baby,0.920116
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,boy,0.905055
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,child,0.936618
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,god,0.907859
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,group,0.98662
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,illustration,0.940416
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,kneeling,0.883146
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,man,0.977895
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,Mary,0.887144
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,painting,0.995201
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,people,0.998591
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,position,0.820773
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,religion,0.992614
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,Renaissance,0.892171
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,saint,0.907929
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,veil,0.949787
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,wear,0.938566
C:\Users\yahel\Downloads\Categories\animals\camel\qu_sheba.jpg,clarifai,woman,0.992346
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,ancient,0.947712
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,architecture,0.937812
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,art,0.971375
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,building,0.915306
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,camel,0.962258
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,cattle,0.938307
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,cavalry,0.926609
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,group,0.934717
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,illustration,0.954648
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,livestock,0.899792
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,mammal,0.992638
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,man,0.880996
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,no person,0.981795
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,outdoors,0.879038
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,painting,0.985746
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,people,0.972806
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,print,0.96726
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,transportation system,0.935776
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,travel,0.971902
C:\Users\yahel\Downloads\Categories\animals\camel\tunis.jpg,clarifai,wear,0.903452
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,adult,0.954876
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,art,0.962285
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,cat,0.912192
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,container,0.89959
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,daylight,0.857517
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,fish,0.924785
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,food,0.915778
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,furniture,0.907281
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,group,0.92224
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,mammal,0.994033
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,medicine,0.856846
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,no person,0.970958
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,one,0.993766
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,painting,0.978294
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,people,0.979058
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,portrait,0.941808
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,print,0.921418
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,three,0.880716
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,two,0.979003
C:\Users\yahel\Downloads\Categories\animals\cat\01still1.jpg,clarifai,wear,0.90943
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,animal,0.960261
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,art,0.996181
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,art,0.896109
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,biology,0.979135
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,bird,0.998712
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,fish,0.942072
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,flame,0.980772
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,food,0.925972
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,illustration,0.980899
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,mammal,0.983087
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,meat,0.880421
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,no person,0.974966
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,one,0.972371
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,painting,0.998657
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,poultry,0.996027
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,print,0.938143
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,religion,0.912889
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,seafood,0.881582
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,two,0.958167
C:\Users\yahel\Downloads\Categories\animals\cat\01still2.jpg,clarifai,wildlife,0.929346
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,adult,0.896176
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,agriculture,0.849261
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,art,0.958235
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,bird,0.841228
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,dog,0.855614
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,flame,0.929571
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,food,0.969647
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,group,0.929446
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,grow,0.828627
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,illustration,0.854305
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,indoors,0.92024
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,mammal,0.969204
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,no person,0.98322
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,one,0.977368
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,painting,0.982367
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,people,0.963807
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,religion,0.877559
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,still life,0.932637
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,two,0.918798
C:\Users\yahel\Downloads\Categories\animals\cat\03tureen.jpg,clarifai,wood,0.881251
C:\Users\yahel\Downloads\Categories\animals\cat\06animal (1).jpg,clarifai,adult,0.998196
C:\Users\yahel\Downloads\Categories\animals\cat\06animal (1).jpg,clarifai,agriculture,0.958852
C:\Users\yahel\Downloads\Categories\animals\cat\06animal (1).jpg,clarifai,art,0.985001
C:\Users\yahel\Downloads\Categories\animals\cat\06animal (1).jpg,clarifai,cattle,0.939576
C:\Users\yahel\Downloads\Categories\animals\cat\06animal (1).jpg,clarifai,combat,0.923602
C:\Users\yahel\Downloads\Categories\animals\cat\06animal (1).jpg,clarifai,group,0.994205
C:\Users\yahel\Downloads\Categories\animals\cat\06animal (1).jpg,clarifai,herder,0.960592
C:\Users\yahel\Downloads\Categories\animals\cat\06animal (1).jpg,clarifai,injury,0.954394
C:\Users\yahel\Downloads\Categories\animals\cat\06animal (1).jpg,clarifai,mammal,0.993098
C:\Users\yahel\Downloads\Categories\animals\cat\06animal (1).jpg,clarifai,man,0.959887
C:\Users\yahel\Downloads\Categories\animals\cat\06animal (1).jpg,clarifai,many,0.983875
